## CALIMA_EGY_LEMMA	SAMA_LEMMA	CALIMA_ALMOR_POS	SAMA_POS	SAMA-Gloss
fAyodap_1	fA}idap_1	pos:noun	pos:noun	benefit;;use;;interest (econ.);;benefits;;uses
fayE_1	UNK	pos:noun	UNK	UNK
fayEap_1	UNK	pos:noun	UNK	UNK
fayEap_1	UNK	pos:noun	UNK	UNK
fAyid_1	UNK	pos:adj	UNK	UNK
fAyid_1	mufiyd_1	pos:adj	pos:adj	useful;;beneficial
fAyid_1	fAyid_1	pos:noun_prop	pos:noun_prop	Fayed
fAyiE_1	UNK	pos:adj	UNK	UNK
fAyiH_1	UNK	pos:adj	UNK	UNK
fAyiq_1	mufiyq_1	pos:adj	pos:adj	awake
fAyiq_1	fA}iq_2	pos:adj	pos:adj	outstanding;;excellent
fAyir_1	Daxom_1	pos:adj	pos:adj	large;;voluminous
fAyir_1	nADij_1	pos:adj	pos:adj	ripe;;mature;;well-cooked
fAyit_1	fA}it_1	pos:adj	pos:adj	past;;expired;;elapsed;;gone by
fAyiz_1	fA}iz_1	pos:adj	pos:adj	winner;;victorious;;winning
fAyiz_1	fA}iz_1	pos:adj	pos:adj	winner;;victorious;;winning
fAyiz_1	fA}iz_1	pos:adj	pos:adj	winner;;victorious;;winning
fAyiz_1	fA}iz_1	pos:noun	pos:noun	winner;;victor
fAyiZ_1	fA}idap_1	pos:noun	pos:noun	benefit;;use;;interest (econ.);;benefits;;uses
fAyiZ_1	ribA_1	pos:noun	pos:noun	interest;;usury
fAyiZ_1	ribA_1	pos:noun	pos:noun	interest;;usury
UNK	murAbiy_1	UNK	pos:noun	usurer;;charging interest
fAyiZojiy_1	murAbiy_1	pos:noun	pos:noun	usurer;;charging interest
faylasuwf_1	fayolasuwf_1	pos:noun	pos:noun	philosopher;;philosophers
UNK	UNK	UNK	UNK	UNK
UNK	UNK	UNK	UNK	UNK
fayruwz_1	fayoruwz_2	pos:noun	pos:noun	turquoise
fayruwz_1	fayoruwz_1	pos:noun_prop	pos:noun_prop	Fayruz
fayruwz_1	fayoruwz_1	pos:noun_prop	pos:noun_prop	Fayruz
fayr_1	UNK	pos:noun	UNK	UNK
fayr_1	UNK	pos:noun	UNK	UNK
fayraws_1	fayoruws_1	pos:noun	pos:noun	virus
fayruwz_1	fayoruwz_2	pos:noun	pos:noun	turquoise
UNK	UNK	UNK	UNK	UNK
faySal_1	fayoSal_1	pos:noun_prop	pos:noun_prop	Faisal;;Faysal;;Feisal
faytaq_1	{inofataq_1	pos:verb	pos:verb	be torn apart;;be rent
UNK	maroHalap_1	UNK	pos:noun	phase;;stage;;round;;phases;;stages;;rounds
fAz_1	fAz-u_1	pos:verb	pos:verb	win;;be victorious
fAz_1	fAz-u_1	pos:verb	pos:verb	win;;be victorious
faz~_1	waq~af_1	pos:verb	pos:verb	stop;;detain
faz~_1	faz~-i_2	pos:verb	pos:verb	frighten;;startle
UNK	faZ~_1	UNK	pos:adj	rude;;tough;;unrefined
faz~ap_1	waqofap_1	pos:noun	pos:noun	stance;;posture;;pause;;stances;;pauses
faz~ap_1	faz~ap_1	pos:noun	pos:noun	startled jump
faz~ar_1	{inofajar_1	pos:verb	pos:verb	explode;;erupt
faz~ar_1	faj~ar_1	pos:verb	pos:verb	blow up;;detonate;;explode
faz~ar_1	xam~an_1	pos:verb	pos:verb	guess;;assess;;estimate;;conjecture
faz~iz_1	rakal-u_1	pos:verb	pos:verb	kick
faz~uwrap_1	faz~uwrap_1	pos:noun	pos:noun	puzzle;;riddle;;quiz;;puzzles;;riddles;;quizzes
faz~uwrap_1	faz~uwrap_1	pos:noun	pos:noun	puzzle;;riddle;;quiz;;puzzles;;riddles;;quizzes
fazaE_1	faz~aE_1	pos:verb	pos:verb	frighten;;dismay
fazaE_1	faz~aE_1	pos:verb	pos:verb	frighten;;dismay
fazaE_1	UNK	pos:verb	UNK	UNK
fazaE_1	faz~aE_1	pos:verb	pos:verb	frighten;;dismay
fazaE_1	faziE-a_1	pos:verb	pos:verb	be afraid;;seek refuge
faZAEap_1	ba$AEap_1	pos:noun	pos:noun	ugliness;;repugnance
faZAEap_1	faZAEap_1	pos:noun	pos:noun	repulsiveness;;atrocity
fAzap_1	mazohariy~ap_1	pos:noun	pos:noun	flower pot;;vase
fAzap_1	fAzap_1	pos:noun	pos:noun	vase
fazar_1	fazar-u_1	pos:verb	pos:verb	tear open;;split open
fazarAn_1	nuhuwD_1	pos:noun	pos:noun	promotion;;advancement
fazazAn_1	nuhuwD_1	pos:noun	pos:noun	promotion;;advancement
faZAZap_1	faZAZap_1	pos:noun	pos:noun	rudeness;;bluntness;;lack of refinement
faZAZap_1	faZAZap_1	pos:noun	pos:noun	rudeness;;bluntness;;lack of refinement
fAziE_1	UNK	pos:adj	UNK	UNK
fAzir_1	UNK	pos:adj	UNK	UNK
faZiyE_1	faZiyE_1	pos:adj	pos:adj	hideous;;heinous
faZiyE_1	faZiyE_1	pos:adj	pos:adj	hideous;;heinous
fAziz_1	UNK	pos:adj	UNK	UNK
fazoEap_1	UNK	pos:noun	UNK	UNK
fazolakap_1	UNK	pos:noun	UNK	UNK
fazolakap_1	fa*olakap_2	pos:noun	pos:noun	summary;;precis;;abstract
fazolakap_1	fa*olakap_2	pos:noun	pos:noun	summary;;precis;;abstract
fazolanap_1	UNK	pos:noun	UNK	UNK
fazolik_1	fa*olak_1	pos:verb	pos:verb	compute the total;;provide a summary
fazolin_1	UNK	pos:verb	UNK	UNK
UNK	fAzoliyn_1	UNK	pos:noun	vaseline
fazoliyn_1	fazoliyn_1	pos:noun	pos:noun	vaseline
fazor_1	UNK	pos:noun	UNK	UNK
UNK	DaraT_1	UNK	pos:verb	break wind;;fart
fi}ap_1	fi}ap_1	pos:noun	pos:noun	faction;;party
fi}ap_1	fi}ap_1	pos:noun	pos:noun	faction;;party
fi}ap_1	fi}ap_1	pos:noun	pos:noun	faction;;party
fi$~_1	UNK	pos:interj	UNK	UNK
fi$~ap_1	fi$~ap_1	pos:noun	pos:noun	lung;;lights of animals;;lungs
fi$~il~ap_1	UNK	pos:noun	UNK	UNK
UNK	UNK	UNK	UNK	UNK
fi$il~_1	rawov_1	pos:noun	pos:noun	dung
fi$il~ap_1	UNK	pos:noun	UNK	UNK
UNK	habA'_1	UNK	pos:noun	dust particles;;dust particle
fi$inok_1	zA}if_1	pos:adj	pos:adj	forged;;spurious;;fake
fi$olap_1	UNK	pos:noun	UNK	UNK
fi$il~ap_1	DaEiyf_1	pos:noun	pos:noun	weak;;deficient
fibor_1	UNK	pos:noun	UNK	UNK
UNK	fiD~iy~_1	UNK	pos:adj	silver
UNK	fiD~iy~_1	UNK	pos:adj	silver
UNK	UNK	UNK	UNK	UNK
fidA_1	fidA'_1	pos:noun	pos:noun	self-sacrifice
fidA'_1	fidA'_1	pos:noun	pos:noun	self-sacrifice
fidA'_1	fidA'_1	pos:noun	pos:noun	self-sacrifice
UNK	fidA}iy~_1	UNK	pos:adj	sacrificial;;self-sacrificing;;commando;;fedayeen
fidA}iy_1	fidA}iy~_1	pos:noun	pos:noun	self-sacrificing;;commando;;fedayeen
fiDil_1	UNK	pos:verb	UNK	UNK
fiDil_1	{isotamar~_1	pos:verb	pos:verb	continue;;last (time)
fiDiy_1	far~ag_1	pos:verb	pos:verb	empty;;evacuate
fiDiy_1	far~ag_1	pos:verb	pos:verb	empty;;evacuate
UNK	fiD~iy~_1	UNK	pos:adj	silver
fiDiyHap_1	faDiyHap_1	pos:noun	pos:noun	scandal;;disgrace
fidoyap_1	fidoyap_1	pos:noun	pos:noun	ransom;;ransoms
fidoyap_1	fidoyap_1	pos:noun	pos:noun	ransom;;ransoms
fiEol_1	fiEol_2	pos:adj	pos:noun	verb;;verbs
fiEol_1	fiEol_2	pos:noun	pos:noun	verb;;verbs
fiEol_1	fiEol_2	pos:noun	pos:noun	verb;;verbs
fiEol_1	fiEol_2	pos:noun	pos:noun	verb;;verbs
fiEol_1	fiEol_2	pos:noun	pos:noun	verb;;verbs
fiEoliy_1	fiEoliy~_1	pos:adj	pos:adj	actual;;real;;de facto
fih_1	fA'_1	pos:noun	pos:noun	fa' (Arabic letter);;fa's (Arabic letter)
fihim_1	fahim-a_1	pos:verb	pos:verb	understand;;be understood
fihim_1	fahim-a_1	pos:verb	pos:verb	understand;;be understood
fihim_1	>adorak_2	pos:verb	pos:verb	reach;;attain;;be reached;;be attained
fihim_1	fahim-a_1	pos:verb	pos:verb	understand;;be understood
fihoris_1	fihoris_1	pos:noun	pos:noun	index;;catalogue;;list;;indices;;catalogues;;lists
fihoris_1	fihoris_1	pos:noun	pos:noun	index;;catalogue;;list;;indices;;catalogues;;lists
UNK	fijol_1	UNK	pos:noun	radish
fijolap_1	UNK	pos:noun	UNK	UNK
fijolAyap_1	UNK	pos:noun	UNK	UNK
fikor_1	UNK	pos:noun	UNK	UNK
fikor_1	fikor_1	pos:noun	pos:noun	thought;;thinking;;thoughts;;ideas;;concepts
fikorap_1	fikorap_1	pos:noun	pos:noun	idea;;notion;;concept
fikoriy_1	UNK	pos:noun_prop	UNK	UNK
UNK	ful~_1	UNK	pos:noun	jasmine
fil~ap_1	fil~ap_1	pos:noun	pos:noun	villa;;country house
fil~ap_1	fil~ap_1	pos:noun	pos:noun	villa;;country house
fil~Ayap_1	fil~ap_1	pos:noun	pos:noun	villa;;country house
fil~Ayap_1	UNK	pos:noun	UNK	UNK
UNK	fil~iyn_1	UNK	pos:noun	cork
fil~iynap_1	fil~iyn_1	pos:noun	pos:noun	cork
fil~iynap_1	fil~iynap_1	pos:noun	pos:noun	cork stopper
filA$_1	UNK	pos:noun	UNK	UNK
filayH_1	UNK	pos:noun	UNK	UNK
filayh_1	UNK	pos:noun	UNK	UNK
filib~iyniy_1	UNK	pos:adj	UNK	UNK
filisoTiyn_1	UNK	pos:noun_prop	UNK	UNK
filit_1	falat-i_1	pos:verb	pos:verb	escape
filit~uw_1	UNK	pos:noun	UNK	UNK
filofilap_1	filofilap_1	pos:noun	pos:noun	peppercorn
filofilAyap_1	filofilap_1	pos:noun	pos:noun	peppercorn
filoH_1	fal~AH_1	pos:adj	pos:noun	peasant;;farmer
filos_1	filos_1	pos:noun	pos:noun	fils (small coin);;fils (small coins);;money
filotirayh_1	mura$~aH_1	pos:noun	pos:noun	candidate;;nominee
filu$~_1	UNK	pos:noun	UNK	UNK
filowap_1	muhorap_1	pos:noun	pos:noun	filly;;fillies
filuwkap_1	faluwkap_1	pos:noun	pos:noun	felucca;;feluccas
filuws_1	UNK	pos:noun	UNK	UNK
finA'_1	fanA'_1	pos:noun	pos:noun	annihilation;;extinction
finA'_1	fanA'_1	pos:noun	pos:noun	annihilation;;extinction
finA'_1	finA'_1	pos:noun	pos:noun	courtyard;;courtyards
fini$_1	<inohA'_1	pos:noun	pos:noun	termination;;completion
finiy_1	faniy-a_1	pos:verb	pos:verb	perish;;disappear
finiyk_1	UNK	pos:noun	UNK	UNK
finiyk_1	finiyk_1	pos:noun	pos:noun	phenol
finiyk_1	UNK	pos:noun	UNK	UNK
UNK	UNK	UNK	UNK	UNK
finojAl_1	finojAn_1	pos:noun	pos:noun	coffee cup;;coffee cups
finojAl_1	finojAl_1	pos:noun	pos:noun	coffee cup;;coffee cups
finojAn_1	finojAn_1	pos:noun	pos:noun	coffee cup;;coffee cups
UNK	UNK	UNK	UNK	UNK
fiqir_1	>afoqar_1	pos:verb	pos:verb	impoverish;;be impoverished
fiqiy_1	faqiyh_2	pos:noun	pos:noun	faqih (expert in Islamic jurisprudence);;faqihs (experts in Islamic jurisprudence)
fiqoh_1	fiqoh_1	pos:noun	pos:noun	(Islamic) jurisprudence;;doctrine
fiqohiy_1	fiqohiy~_1	pos:adj	pos:adj	juristic
fir~ap_1	wabA'_1	pos:noun	pos:noun	disease;;epidemic;;diseases;;epidemics
UNK	UNK	UNK	UNK	UNK
firA$ap_1	farA$ap_1	pos:noun	pos:noun	butterfly
firA$ap_1	farA$ap_1	pos:noun	pos:noun	butterfly
firanok_1	UNK	pos:noun	UNK	UNK
firAq_1	firAq_1	pos:noun	pos:noun	separation;;departure
firayzar_1	mujam~ad_1	pos:noun	pos:noun	frozen foods
firiE_1	nADij_1	pos:adj	pos:adj	ripe;;mature;;well-cooked
firig_1	UNK	pos:verb	UNK	UNK
firiH_1	saEid-a_1	pos:verb	pos:verb	be happy;;have the good fortune to
firiH_1	{iHotafal_1	pos:verb	pos:verb	celebrate
firij_1	faSiyH_1	pos:adj	pos:adj	eloquent;;fluent
firinosiy_1	faranosiy~_1	pos:adj	pos:adj	French
UNK	faroT_1	UNK	pos:noun	excess;;hyper-;;loose;;in bulk
UNK	UNK	UNK	UNK	UNK
UNK	fariyk_2	UNK	pos:noun	dried green wheat grains
firiyskA_1	UNK	pos:noun	UNK	UNK
firiyz_1	UNK	pos:noun	UNK	UNK
UNK	UNK	UNK	UNK	UNK
UNK	UNK	UNK	UNK	UNK
firiyzar_1	mujam~ad_1	pos:noun	pos:noun	frozen foods
firodap_1	UNK	pos:noun	UNK	UNK
firodap_1	quw~ap_1	pos:noun	pos:noun	power;;strength;;force;;violence;;armed forces;;forces
firodaws_1	firodawos_1	pos:noun	pos:noun	paradise;;paradises
firodaws_1	firodawos_2	pos:noun_prop	pos:noun_prop	Firdos;;Ferdos;;Firdaws
UNK	firodawos_1	UNK	pos:noun	paradise;;paradises
firoEawn_1	firoEawon_1	pos:noun	pos:noun	Pharaoh;;Pharaohs
firoEawniy_1	firoEawoniy~_1	pos:adj	pos:adj	Pharaonic
UNK	UNK	UNK	UNK	UNK
firofir_1	musad~as_1	pos:noun	pos:noun	revolver;;pistol;;six-shooter
UNK	UNK	UNK	UNK	UNK
firomap_1	qAlib_1	pos:noun	pos:noun	form;;model;;mold;;forms;;models;;molds
UNK	faronajap_1	UNK	pos:noun	westernization;;Europeanization
firoqap_1	majomuwEap_1	pos:noun	pos:noun	collection;;group;;bloc;;collections;;groups
firoqap_1	furoqap_1	pos:noun	pos:noun	disunity;;dissent;;split-up
firoqap_1	furoqap_1	pos:noun	pos:noun	disunity;;dissent;;split-up
firoqap_1	firoqap_2	pos:noun	pos:noun	squad;;division;;squads;;divisions
UNK	UNK	UNK	UNK	UNK
UNK	UNK	UNK	UNK	UNK
firoTap_1	wAsiE_1	pos:adj	pos:adj	wide;;extensive;;broad
UNK	muhAjim_1	UNK	pos:noun	assailant;;attacker;;striker (soccer)
UNK	muhAjim_1	UNK	pos:noun	assailant;;attacker;;striker (soccer)
UNK	UNK	UNK	UNK	UNK
UNK	furuwsiy~ap_1	UNK	pos:noun	horsemanship;;heroism
firuwt~ap_1	UNK	pos:noun	UNK	UNK
fis~_1	UNK	pos:noun	UNK	UNK
fisA_1	fusA'_1	pos:noun	pos:noun	silent farting
fiSAl_1	UNK	pos:noun	UNK	UNK
fiSAl_1	UNK	pos:noun	UNK	UNK
UNK	riyH_1	UNK	pos:noun	wind;;odor;;winds;;odors
fisid_1	fasad-u_1	pos:verb	pos:verb	spoil;;corrupt;;decompose
fisid_1	fasad-u_1	pos:verb	pos:verb	spoil;;corrupt;;decompose
fisid_1	taEaf~an_1	pos:verb	pos:verb	decay;;be infected;;decompose
fiSiH_1	faSiyH_1	pos:adj	pos:adj	eloquent;;fluent
fisiy_1	UNK	pos:verb	UNK	UNK
fisiy_1	>axal~_1	pos:verb	pos:verb	offend;;disturb;;be offended;;be disturbed
UNK	fasiyx_1	UNK	pos:noun	salted fish
fisiyxap_1	UNK	pos:noun	UNK	UNK
fiSoH_1	UNK	pos:noun	UNK	UNK
fiSoH_1	UNK	pos:noun	UNK	UNK
fisoq_1	fisoq_1	pos:noun	pos:noun	depravity;;sin
fisotawnap_1	UNK	pos:noun	UNK	UNK
fisotawn_1	UNK	pos:noun	UNK	UNK
fiTAm_1	fiTAm_1	pos:noun	pos:noun	weaning;;ablactation
fitAq_1	fitAq_1	pos:noun	pos:noun	rupture;;hernia
fitAq_1	fitAq_1	pos:noun	pos:noun	rupture;;hernia
fiTAr_1	<ifoTAr_1	pos:noun	pos:noun	breaking the fast
fiTAriy_1	UNK	pos:adj	UNK	UNK
fitays_1	UNK	pos:noun	UNK	UNK
fitik_1	nabiyh_1	pos:adj	pos:adj	eminent;;noble
fitik_1	UNK	pos:adj	UNK	UNK
fiTin_1	faTin-a_1	pos:verb	pos:verb	be astute
fitir_1	fatar-u_1	pos:verb	pos:verb	subside;;slacken
fiTir_1	>afoTar_1	pos:verb	pos:verb	break the fast;;have breakfast;;be broken (fast)
fiTir_1	>afoTar_1	pos:verb	pos:verb	break the fast;;have breakfast;;be broken (fast)
fiTis_1	UNK	pos:verb	UNK	UNK
fiTis_1	xanaq-u_1	pos:verb	pos:verb	choke;;suppress;;throttle down
fiTis_1	halak_1	pos:verb	pos:verb	perish;;be annihilated
fiTis_1	faT~as_1	pos:verb	pos:verb	choke to death
UNK	ja$iE_1	UNK	pos:noun	greedy
fitiw~ap_1	futuw~ap_1	pos:noun	pos:noun	adolescence;;youth
fitiw~ap_1	futuw~ap_1	pos:noun	pos:noun	adolescence;;youth
UNK	futuw~ap_1	UNK	pos:noun	adolescence;;youth
fitiw~Ayap_1	futuw~ap_1	pos:noun	pos:noun	adolescence;;youth
fitiyl_1	sar~Aj_2	pos:noun	pos:noun	saddler
fitiyl_1	fatiyl_2	pos:noun	pos:noun	fuse;;fuses
fitiyl_1	fatiylap_1	pos:noun	pos:noun	cord;;wick
UNK	faTiyr_2	UNK	pos:noun	fateer (unleavened bread)
fiTiyrap_1	faTiyrap_1	pos:noun	pos:noun	pastry;;pastries
UNK	UNK	UNK	UNK	UNK
fiTiys_1	miytap_1	pos:adj	pos:noun	death
fiTiys_1	xaniyq_1	pos:adj	pos:adj	strangled;;choked
fitonap_1	fitonap_1	pos:noun	pos:noun	sedition;;dissension;;discord
fitonap_1	fitonap_1	pos:noun	pos:noun	sedition;;dissension;;discord
fitonap_1	fitonap_1	pos:noun	pos:noun	sedition;;dissension;;discord
fitonap_1	fitonap_1	pos:noun	pos:noun	sedition;;dissension;;discord
fitonap_1	fitonap_1	pos:noun	pos:noun	sedition;;dissension;;discord
fitor_1	fitor_1	pos:noun	pos:noun	small span;;small spans
fiTor_1	UNK	pos:noun	UNK	UNK
fitorap_1	fatorap_1	pos:noun	pos:noun	phase;;time period;;interval;;phases;;time periods;;intervals
UNK	futuw~ap_1	UNK	pos:noun	adolescence;;youth
fiy_1	fiy_1	pos:prep	pos:prep	in;;in + what
fiy_1	fiy_1	pos:prep	pos:prep	in;;in + what
fiy_1	fiy_1	pos:prep	pos:prep	in;;in + what
fiy_1	fiy_1	pos:prep	pos:prep	in;;in + what
fiy_1	fiy_1	pos:prep	pos:prep	in;;in + what
fiy_1	fiy_1	pos:prep	pos:prep	in;;in + what
fiy_1	fiy_1	pos:prep	pos:prep	in;;in + what
fiy_1	fiy_1	pos:prep	pos:prep	in;;in + what
fiy~ap_1	fi}ap_1	pos:noun	pos:noun	faction;;party
UNK	saj~al_1	UNK	pos:verb	register;;record;;inscribe;;be registered;;be recorded;;be inscribed
UNK	fiy$ap_1	UNK	pos:noun	index card
fiy$ap_1	fiy$ap_1	pos:noun	pos:noun	index card
fiy$ap_1	fiy$ap_1	pos:noun	pos:noun	index card
fiyAsokap_1	UNK	pos:noun	UNK	UNK
fiyAt_1	UNK	pos:noun_prop	UNK	UNK
fiyawlA_1	UNK	pos:noun_prop	UNK	UNK
fiybiy_1	UNK	pos:noun_prop	UNK	UNK
UNK	fiydoyuw_1	UNK	pos:noun	video;;videos
UNK	fiydoyuw_1	UNK	pos:noun	video;;videos
fiyfiy_1	UNK	pos:noun_prop	UNK	UNK
UNK	UNK	UNK	UNK	UNK
UNK	UNK	UNK	UNK	UNK
UNK	UNK	UNK	UNK	UNK
fiyil~A_1	fiyl~A_1	pos:noun	pos:noun	villa;;villas
fiyl_1	fiyl_2	pos:noun	pos:noun	bishop (chess);;bishops (chess)
fiyl_1	fiyl_2	pos:noun	pos:noun	bishop (chess);;bishops (chess)
fiyl~A_1	fiyl~A_1	pos:noun	pos:noun	villa;;villas
UNK	fiyl~A_2	UNK	pos:noun_prop	Villa
fiyl~A_1	fiyl~A_1	pos:noun	pos:noun	villa;;villas
UNK	raqiyqap_1	UNK	pos:noun	plastic foil;;subtleties;;niceties
fiylap_1	UNK	pos:noun	UNK	UNK
UNK	UNK	UNK	UNK	UNK
fiylm_1	fiylom_1	pos:noun	pos:noun	film;;movie;;films;;movies
fiylm_1	fiylom_1	pos:noun	pos:noun	film;;movie;;films;;movies
fiylm_1	fiylom_1	pos:noun	pos:noun	film;;movie;;films;;movies
UNK	>ayona_1	UNK	pos:adv_interrog	where
UNK	UNK	UNK	UNK	UNK
fiynA_1	UNK	pos:noun_prop	UNK	UNK
UNK	UNK	UNK	UNK	UNK
UNK	maHokamap_1	UNK	pos:noun	court;;tribunal;;courts;;tribunals
fiynuw_1	UNK	pos:adj	UNK	UNK
fiytAmiyn_1	fiytAmiyn_1	pos:noun	pos:noun	vitamin;;vitamins
fiytAmiyn_1	fiytAmiyn_1	pos:noun	pos:noun	vitamin;;vitamins
fiyuwnkap_1	raboTap_3	pos:noun	pos:noun	wallet;;wallets
fiyuwz_1	maSohar_1	pos:noun	pos:noun	foundry;;furnace
fiyzap_1	UNK	pos:noun	UNK	UNK
fiziytap_1	>ujorap_2	pos:noun	pos:noun	rent
UNK	UNK	UNK	UNK	UNK
foluwriydA_1	fluwriydA_1	pos:noun_prop	pos:noun_prop	Florida
UNK	funoduq_1	UNK	pos:noun	hotel;;hotels
forAnosiyskuw_1	UNK	pos:noun_prop	UNK	UNK
UNK	faranosiy~_1	UNK	pos:noun	French
fu&Ad_1	fu&Ad_2	pos:noun_prop	pos:noun_prop	Fuad;;Fouad
fuDaHiy_1	fADiH_1	pos:adj	pos:adj	scandalous
fuDiy~_1	UNK	pos:noun	UNK	UNK
fuDiy~_1	farAg_2	pos:noun	pos:noun	leisure;;spare time
fuDuwl_1	fuDuwl_1	pos:noun	pos:noun	curiosity;;indiscretion
fuDuwl_1	fuDuwl_1	pos:noun	pos:noun	curiosity;;indiscretion
fuDuwl_1	fuDuwl_1	pos:noun	pos:noun	curiosity;;indiscretion
fuDuwliy_1	fuDuwliy~_1	pos:adj	pos:adj	curious;;indiscreet
fuDuwliy_1	fuDuwliy~_1	pos:adj	pos:adj	curious;;indiscreet
fuDuwliy~ap_1	fuDuwliy~ap_1	pos:noun	pos:noun	indiscretion;;curiosity
fuDuwliy~ap_1	fuDuwl_1	pos:noun	pos:noun	curiosity;;indiscretion
fuDuwliy~ap_1	fuDuwliy~ap_1	pos:noun	pos:noun	indiscretion;;curiosity
fuHo$_1	fuHo$_1	pos:noun	pos:noun	atrocity;;monstrosity
fuHo$_1	fuHo$_1	pos:noun	pos:noun	atrocity;;monstrosity
fuHorap_1	Huforap_1	pos:noun	pos:noun	pit;;hole;;pits;;holes
fujA}iy_1	fujA}iy~_1	pos:adj	pos:adj	surprising;;unexpected
fujor_1	fajor_1	pos:noun	pos:noun	dawn
fujor_1	fajor_1	pos:noun	pos:noun	dawn
fujuwr_1	fujuwr_1	pos:noun	pos:noun	immorality
fujuwriy~ap_1	fujuwr_1	pos:noun	pos:noun	immorality
fujuwriy~ap_1	fujuwr_1	pos:noun	pos:noun	immorality
fukAhap_1	fukAhap_2	pos:noun	pos:noun	joke;;jokes
fukuwk_1	UNK	pos:noun	UNK	UNK
ful~_1	ful~_1	pos:noun	pos:noun	jasmine
ful~_1	fil~ap_1	pos:noun	pos:noun	villa;;country house
ful~ap_1	UNK	pos:noun_prop	UNK	UNK
ful~Ayap_1	UNK	pos:noun	UNK	UNK
fulAn_1	fulAn_1	pos:noun	pos:noun	so-and-so;;such-and-such
fulAn_1	fulAn_1	pos:noun	pos:noun	so-and-so;;such-and-such
fulAniy_1	fulAniy~_1	pos:adj	pos:adj	such-and-such;;so-and-so
fuluwruyosinot_1	UNK	pos:noun	UNK	UNK
fum~_1	fam_1	pos:noun	pos:noun	mouth;;mouths
fum~_1	gasolap_1	pos:noun	pos:noun	washing;;ablution;;washings;;ablutions
UNK	UNK	UNK	UNK	UNK
UNK	fanAr_1	UNK	pos:noun	lighthouse;;beacon;;lighthouses;;beacons
funodAn_1	UNK	pos:noun	UNK	UNK
funodAn_1	UNK	pos:noun	UNK	UNK
funodAn_1	UNK	pos:noun	UNK	UNK
funodAn_1	UNK	pos:noun	UNK	UNK
funodiy_1	UNK	pos:noun	UNK	UNK
funoduq_1	funoduq_1	pos:noun	pos:noun	hotel;;hotels
funoduq_1	funoduq_1	pos:noun	pos:noun	hotel;;hotels
funoT_1	baTal_1	pos:noun	pos:noun	hero;;champion;;star;;heroine;;heroes;;champions;;stars
funoT_1	mutamay~iz_1	pos:adj	pos:adj	distinguished;;outstanding;;prominent
funoTAs_1	finoTAs_1	pos:noun	pos:noun	cistern;;reservoir;;cisterns;;reservoirs;;snouts
fuqofayqap_1	fuq~AEap_1	pos:noun	pos:noun	bubble;;bubbles
fur~ayrap_1	UNK	pos:noun	UNK	UNK
UNK	UNK	UNK	UNK	UNK
furAkap_1	UNK	pos:noun	UNK	UNK
furAq_1	firAq_1	pos:noun	pos:noun	separation;;departure
UNK	UNK	UNK	UNK	UNK
furATap_1	UNK	pos:noun	UNK	UNK
furayrap_1	UNK	pos:noun	UNK	UNK
furo$ap_1	faro$ap_1	pos:noun	pos:noun	bedding
furo$ap_1	faro$ap_1	pos:noun	pos:noun	bedding
furo$ap_1	faro$ap_1	pos:noun	pos:noun	bedding
furo$ap_1	mudAEabap_1	pos:noun	pos:noun	joke;;jest;;philandering
furo$ap_1	faro$ap_1	pos:noun	pos:noun	bedding
furo$ap_1	furo$ap_1	pos:noun	pos:noun	brush;;brushes
furo$iynap_1	dab~uws_1	pos:noun	pos:noun	pin;;safety pin;;pins;;safety pins
furo$iynap_1	furo$iynap_1	pos:noun	pos:noun	hairpin
furojap_1	mu$Ahadap_1	pos:noun	pos:noun	observation;;viewing;;inspection
furojap_1	manoZar_1	pos:noun	pos:noun	view;;scenery;;appearance;;scene;;views
furojap_1	furojap_1	pos:noun	pos:noun	pleasure;;aperture
furokay$ap_1	UNK	pos:noun	UNK	UNK
furon_1	furon_1	pos:noun	pos:noun	oven;;furnace;;ovens;;furnaces
furon_1	furon_1	pos:noun	pos:noun	oven;;furnace;;ovens;;furnaces
furoqATap_1	firoqATap_1	pos:noun	pos:noun	frigate
furoqayEap_1	faroqaEap_1	pos:noun	pos:noun	crack;;pop;;blast
furoqayEap_1	faroqaEap_1	pos:noun	pos:noun	crack;;pop;;blast
furoquE_1	UNK	pos:noun	UNK	UNK
UNK	nah~Az_1	UNK	pos:noun	quick to seize;;quick to take advantage of;;opportunist
furoSajiy_1	nah~Az_1	pos:noun	pos:noun	quick to seize;;quick to take advantage of;;opportunist
furoSap_1	furoSap_2	pos:noun	pos:noun	holiday;;holidays
furoSap_1	furoSap_2	pos:noun	pos:noun	holiday;;holidays
furotaykap_1	faroqaEap_1	pos:noun	pos:noun	crack;;pop;;blast
furotaynap_1	fitonap_1	pos:noun	pos:noun	sedition;;dissension;;discord
UNK	mu$okilap_1	UNK	pos:noun	problem;;issue;;problems;;issues;;inconveniences
furuwg_1	furuwg_1	pos:noun	pos:noun	termination;;expiration
furuwgiy~ap_1	farAg_2	pos:noun	pos:noun	leisure;;spare time
furuwgiy~ap_1	farAg_2	pos:noun	pos:noun	leisure;;spare time
furuwsinot_1	UNK	pos:adj	UNK	UNK
furuwsiy~ap_1	furuwsiy~ap_1	pos:noun	pos:noun	horsemanship;;heroism
UNK	fAkihap_1	UNK	pos:noun	fruit;;fruits
fusofawr_1	fuwsofuwr_1	pos:noun	pos:noun	phosphorus
